,id,BoroCT2010,n_report,DBN,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,have_sold
6566,11971,3012902,0.0,28Q284,1449.37488361,0.0,2593.31594996,7,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964275,0.766505658627,75972,1964,DELICATESSEN,40.680777953,-73.974654916,0
6567,13567,3012902,0.0,21K525,1831.62907497,0.0,1119.71902921,7,3885,Approaching Target,0.279,0.225,0.211,0.257,0.587387382984,0.605405390263,75972,1964,STAND,40.680702193,-73.97750348,0
6568,15540,3012902,0.0,14K478,1448.56134412,0.0,44.9911228222,7,913,Meeting Target,0.02,0.353,0.582,0.035,0.312157720327,0.732749164104,75972,1964,CONVENIENCE STORE,40.682171276,-73.976515648,0
6569,13429,3045300,0.0,14K558,1352.98145178,0.0,173.08037794,8,573,Exceeding Target,0.044,0.302,0.607,0.033,0.247818499804,0.818499147892,40934,2017,CONVENIENCE STORE,40.705542048,-73.931704998,0
6570,14737,3045300,0.0,08X293,982.262795776,0.0,59.7219953492,8,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835316,1.0,40934,2017,CONVENIENCE/GAS,40.707299673,-73.932194522,0
6571,17892,3045300,0.0,84R067,6469.30429036,0.0,45675.8916904,8,123,,0.138,0.341,0.48,0.041,0.487854242325,0.678137660027,40934,2017,GROCERY SUPERMARKET,40.707672644,-73.931928781,0
6572,19160,3045300,0.0,20K490,4977.83900336,0.0,575.258372508,8,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657047,0.673094391823,40934,2017,GROCERY SUPERMARKET,40.704227326,-73.93006043,0
6573,16333,3045300,0.0,02M630,2238.36214841,0.0,59.0279914464,8,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621101,0.651178896427,40934,2017,CONVENIENCE STORE,40.704227326,-73.93006043,0
6574,15219,3045300,0.0,22K425,3187.81776196,0.0,1687.65496113,8,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923075914,0.751076936722,40934,2017,GROCERY SUPERMARKET,40.705452302,-73.929877441,0
6575,18143,3045300,0.0,18K576,3298.9082492,0.0,5361.52164232,8,339,Meeting Target,0.012,0.879,0.062,0.009,0.38053098321,0.66371679306,40934,2017,GROCERY SUPERMARKET,40.705446474,-73.926961276,0
6576,13164,3045300,0.0,20K485,2026.91433222,0.0,1549.9523559,8,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535223,0.742364943027,40934,2017,GROCERY SUPERMARKET,40.707943048,-73.923601042,0
6577,14387,3048500,2.0,20K490,4679.91546393,2.0,575.894167686,4,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657047,0.673094391823,54289,2510,STATIONERY STORE,40.703085103,-73.937460404,1
6578,12800,3048500,1.0,24Q236,1847.12392345,2.0,163.314660171,4,232,,0.095,0.047,0.634,0.216,0.478448271751,0.823275864124,54289,2510,CONVENIENCE STORE,40.703776942,-73.93816472,1
6579,12102,3048500,0.0,02M411,1043.89716029,1.0,369.526945355,4,445,Exceeding Target,0.301,0.058,0.128,0.497,0.564044952393,0.467415720224,54289,2510,GROCERY SUPERMARKET,40.705321762,-73.933334414,0
6580,18860,3048500,0.0,02M630,915.071174716,1.0,472.490701246,4,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621101,0.651178896427,54289,2510,GROCERY SUPERMARKET,40.705599515,-73.939482337,0
6581,17287,1021600,3.0,31R605,2019.44416158,0.0,28263.5810934,9,1279,Exceeding Target,0.511,0.015,0.045,0.425,0.431587189436,0.363565295935,40833,7556,DELICATESSEN,40.799228416,-73.95185997,1
6582,18160,1021600,0.0,32K168,774.597173529,0.0,1632.11214231,9,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315014,0.910447776318,40833,7556,GROCERY SUPERMARKET,40.799228416,-73.95185997,0
6583,12537,1021600,0.0,17K533,1796.98850912,3.0,20.8545245421,9,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161118,0.708904087543,40833,7556,OTHER,40.80014842,-73.952516768,0
6584,19167,1021600,1.0,02M475,2003.50300254,0.0,32.9142815534,9,3327,Exceeding Target,0.197,0.007,0.028,0.739,0.426510363817,0.427111506462,40833,7556,GROCERY SUPERMARKET,40.800369872,-73.951027216,1
6585,12471,1021600,0.0,02M416,1107.17618541,3.0,1354.60527873,9,554,Exceeding Target,0.621,0.04,0.085,0.215,0.59205776453,0.207581222057,40833,7556,GROCERY SUPERMARKET,40.800804616,-73.954801214,0
6586,13533,1021600,1.0,09X231,129.382666879,3.0,2674.22257472,9,337,Meeting Target,0.003,0.596,0.362,0.003,0.0,0.841549277306,40833,7556,GROCERY SUPERMARKET,40.801958432,-73.957122802,1
6587,14749,1021600,2.0,02M630,2058.5783971,2.0,608.720991429,9,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621101,0.651178896427,40833,7556,GROCERY SUPERMARKET,40.799982914,-73.952434015,1
6588,15075,1021600,0.0,27Q400,3215.82804385,0.0,9216.39363127,9,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034252,0.738562107086,40833,7556,CONVENIENCE STORE,40.798489955,-73.95295552,0
6589,15584,1021600,0.0,02M459,1998.96511987,3.0,465.154550507,9,342,Meeting Target,0.12,0.158,0.474,0.246,0.461988300085,1.0,40833,7556,GROCERY SUPERMARKET,40.80079296,-73.952484133,0
6590,13376,5018902,2.0,20K445,2065.58502197,0.0,204.036189185,1,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072308,0.729805827141,83485,5064,CONVENIENCE STORE,40.603625448,-74.131585873,1
6591,749,4033100,0.0,09X227,1668.04487237,0.0,880.962236855,10,395,Approaching Target,0.005,0.243,0.734,0.01,0.460759490728,1.0,0,0,GROCERY SUPERMARKET,40.769554986,-73.886752615,0
6592,741,4033100,0.0,21K620,2264.11388287,0.0,756.143301143,10,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753366,0.812386155128,0,0,GROCERY SUPERMARKET,40.769554986,-73.886752615,0
6593,740,4033100,0.0,16K594,2093.88619467,0.0,1584.83872105,10,197,Approaching Target,0.005,0.817,0.152,0.0,0.553299486637,1.0,0,0,GROCERY SUPERMARKET,40.769554986,-73.886752615,0
6594,739,4033100,0.0,21K337,4614.87465785,0.0,246.274294135,10,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065560579,0.846994519234,0,0,GROCERY SUPERMARKET,40.769554986,-73.886752615,0
6595,853,4033100,0.0,84Q705,3039.38309024,0.0,2837.74046016,10,211,Meeting Target,0.118,0.137,0.555,0.19,0.479500889778,0.358288764954,0,0,DISCOUNT STORE,40.769554986,-73.886752615,0
6596,17755,4033100,0.0,84M353,1179.47112815,0.0,439.8188773,10,369,Exceeding Target,0.003,0.051,0.946,0.0,0.549407124519,0.90513831377,0,0,DELICATESSEN,40.771070823,-73.885340357,0
6597,935,4033100,0.0,28Q505,1731.9643553,0.0,824.829737337,10,3321,Meeting Target,0.045,0.291,0.309,0.322,0.532369792461,0.772357702255,0,0,GROCERY SUPERMARKET,40.773430521,-73.876020174,0
6598,934,4033100,0.0,22K425,2866.47851516,0.0,201.281483453,10,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923075914,0.751076936722,0,0,CONVENIENCE STORE,40.773430521,-73.876020174,0
6599,933,4033100,0.0,15K667,1409.39651623,0.0,1057.04128388,10,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,0,0,CONVENIENCE STORE,40.773430521,-73.876020174,0
6600,1093,4033100,0.0,30Q286,2018.51758521,0.0,1129.51531585,10,316,Exceeding Target,0.203,0.047,0.396,0.354,1.0,0.850267350674,0,0,GROCERY SUPERMARKET,40.773430521,-73.876020174,0
6601,18648,5024402,0.0,28Q687,3168.60114931,0.0,1474.69783578,1,434,Exceeding Target,0.069,0.051,0.104,0.765,0.43548387289,0.642857134342,79615,4259,GROCERY SUPERMARKET,40.507891697,-74.229225735,0
6602,10110,3030800,0.0,84M279,337.145882246,1.0,996.725600207,3,234,Meeting Target,0.009,0.607,0.376,0.009,0.398706883192,0.79956895113,42303,1949,STATIONERY STORE,40.587975827,-73.983645843,0
6603,13736,3030800,1.0,30Q575,3018.58282874,1.0,1281.09200221,3,890,Meeting Target,0.291,0.078,0.334,0.288,0.569662928581,0.711235940456,42303,1949,DELICATESSEN,40.588338308,-73.98398851,1
6604,15368,3030800,0.0,15K448,3539.3458473,1.0,1431.95888571,3,415,Exceeding Target,0.092,0.424,0.422,0.046,0.508100152016,0.684830605984,42303,1949,DELICATESSEN,40.587615677,-73.984015317,0
6605,13881,3118800,0.0,21K525,1754.62960357,0.0,840.30578703,8,3885,Approaching Target,0.279,0.225,0.211,0.257,0.587387382984,0.605405390263,23484,4651,GROCERY SUPERMARKET,40.680413141,-73.867396675,0
6606,13075,3118800,0.0,21K337,2783.08540829,0.0,1105.05356931,8,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065560579,0.846994519234,23484,4651,GROCERY SUPERMARKET,40.677507466,-73.866564484,0
6607,11155,3118800,0.0,84Q705,3708.66184554,0.0,3637.81244798,8,211,Meeting Target,0.118,0.137,0.555,0.19,0.479500889778,0.358288764954,23484,4651,TOBACCO RETAIL,40.67770211,-73.86582437,0
6608,10032,3118800,0.0,02M615,921.645361137,0.0,501.061633617,8,435,Meeting Target,0.037,0.264,0.572,0.103,0.37701150775,0.85977011919,23484,4651,PHARMACY,40.678909031,-73.865777559,0
6609,10610,3118800,0.0,24Q485,1997.396281,0.0,1278.76864178,8,1731,Approaching Target,0.189,0.055,0.645,0.096,0.424032360315,0.681109189987,23484,4651,PHARMACY,40.679057625,-73.86451431,0
6610,17034,3118800,0.0,02M630,1470.12299971,0.0,1388.53558292,8,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621101,0.651178896427,23484,4651,TOBACCO RETAIL,40.679092591,-73.86302942,0
6611,17304,3118800,0.0,12X684,3247.77347612,0.0,1933.16965342,8,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000008821,0.77999997139,23484,4651,GROCERY SUPERMARKET,40.679092591,-73.86302942,0
6612,12698,3118800,0.0,10X225,1245.42583593,0.0,2126.0396624,8,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164196,1.0,23484,4651,PHARMACY,40.679248773,-73.864235748,0
6613,839,4074700,0.0,02M630,2872.90750953,0.0,1300.65124587,1,1442,Approaching Target,0.12,0.216,0.558,0.08,0.587378621101,0.651178896427,65040,3386,GROCERY SUPERMARKET,40.738383088,-73.847867147,0
6614,18260,2046201,0.0,84M522,1712.82143764,0.0,500.710658291,15,324,,,,,,0.543209850788,0.756172835827,48005,26588,CONVENIENCE STORE,40.8662843,-73.830488884,0
6615,9987,2046201,0.0,17K382,2522.87240106,0.0,45.8361502478,15,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286016703,0.791574299335,48005,26588,GROCERY SUPERMARKET,40.869608402,-73.828262715,0
6616,10238,2046201,0.0,10X442,1603.4960436,0.0,1155.7595422,15,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705891609,0.816470563412,48005,26588,CONVENIENCE STORE,40.869608402,-73.828192783,0
6617,12051,2046201,0.0,19K660,1789.30213686,0.0,912.625069743,15,498,Meeting Target,0.008,0.683,0.283,0.014,0.700803220272,0.837349414825,48005,26588,GROCERY SUPERMARKET,40.869612966,-73.828185411,0
6618,18641,2046201,0.0,02M439,735.514870391,0.0,58.4875221153,15,441,Exceeding Target,0.084,0.122,0.619,0.066,0.643990933895,0.73469388485,48005,26588,GROCERY SUPERMARKET,40.869128627,-73.824582284,0
6619,10479,2046201,0.0,84Q705,2341.63633455,0.0,201.672801238,15,211,Meeting Target,0.118,0.137,0.555,0.19,0.479500889778,0.358288764954,48005,26588,GROCERY SUPERMARKET,40.868898413,-73.823337372,0
6620,15645,2046201,0.0,29Q248,5674.93059218,0.0,20260.6587719,15,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806076,0.717525780201,48005,26588,GROCERY SUPERMARKET,40.869608402,-73.828192783,0
6621,16800,2046201,0.0,15K667,4641.71609291,0.0,2164.24399743,15,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,48005,26588,GROCERY SUPERMARKET,40.875862384,-73.828983133,0
6622,10565,2046201,0.0,24Q585,2132.1990188,0.0,5039.15658009,15,1001,Exceeding Target,0.36,0.02,0.431,0.173,0.522477507591,0.675324678421,48005,26588,DELICATESSEN,40.875862384,-73.828983133,0
6623,990,2046201,0.0,12X372,827.879916256,0.0,1156.99817,15,362,Approaching Target,0.011,0.265,0.702,0.014,0.463541656733,1.0,48005,26588,GROCERY SUPERMARKET,40.877016589,-73.829723018,0
6624,10387,2046201,0.0,10X225,1413.13648644,0.0,2249.87957773,15,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164196,1.0,48005,26588,PHARMACY,40.879707752,-73.824488717,0
6625,1158,2046201,0.0,06M211,277.534202043,0.0,629.642911495,15,195,,0.021,0.185,0.759,0.021,0.420512825251,0.861538469791,48005,26588,GROCERY SUPERMARKET,40.882257222,-73.829710824,0
6626,12972,2046201,0.0,14K558,2177.00561843,0.0,1834.86344815,15,573,Exceeding Target,0.044,0.302,0.607,0.033,0.247818499804,0.818499147892,48005,26588,GROCERY SUPERMARKET,40.882592501,-73.826716001,0
6627,15300,2046201,0.0,06M348,835.462735398,0.0,922.351133602,15,390,Approaching Target,0.008,0.041,0.941,0.005,0.436842113733,1.0,48005,26588,GAS STATION,40.877613955,-73.828111907,0
6628,15832,2046201,0.0,84K710,922.808895476,0.0,121.00432965,15,135,,0.015,0.704,0.148,0.007,0.481092423201,0.777310907841,48005,26588,CONVENIENCE STORE,40.879486674,-73.825180603,0
6629,14035,2046202,0.0,20K485,1371.61154853,0.0,799.697461319,8,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535223,0.742364943027,36155,8277,GROCERY SUPERMARKET,40.868227245,-73.8335589,0
6630,12834,2046202,0.0,84M433,366.932302647,0.0,2080.65731947,8,456,Meeting Target,0.015,0.399,0.566,0.011,0.44736841321,0.822368443012,36155,8277,CONVENIENCE STORE,40.884630134,-73.831600845,0
6631,13288,2046202,0.0,11X270,1496.87269483,0.0,1260.28857974,8,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065618753,0.740157485008,36155,8277,DELICATESSEN,40.885784845,-73.828300012,0
6632,16379,2046202,1.0,02M416,1520.59975511,0.0,2191.61704028,8,554,Exceeding Target,0.621,0.04,0.085,0.215,0.59205776453,0.207581222057,36155,8277,CONVENIENCE STORE,40.879104006,-73.837549687,1
6633,17750,2046202,0.0,24Q293,2904.9687338,0.0,2490.94621654,8,467,Exceeding Target,0.062,0.062,0.7,0.092,0.53319054842,0.695931494236,36155,8277,GROCERY SUPERMARKET,40.879436183,-73.837661579,0
6634,11933,2046202,0.0,27Q334,2798.06445567,0.0,17.9780058745,8,178,,0.045,0.219,0.41,0.202,0.438202261925,0.691011250019,36155,8277,GAS STATION,40.8798275,-73.837946732,0
6635,18587,2046202,0.0,16K498,1670.45972071,0.0,1475.11842542,8,650,Approaching Target,0.012,0.708,0.238,0.025,0.386153846979,0.781538486481,36155,8277,GROCERY SUPERMARKET,40.879944355,-73.838010073,0
6636,13270,2046202,0.0,03M479,1588.81237573,0.0,602.80706991,8,1306,Exceeding Target,0.526,0.138,0.218,0.076,0.642419576645,0.24042879045,36155,8277,RESTAURANT/ATUPA,40.881326634,-73.838509449,0
6637,11982,2022101,0.0,14K614,1773.37459518,0.0,98.2331145916,6,237,Meeting Target,0.021,0.641,0.249,0.042,0.997333347797,0.744000017643,28008,3849,GAS STATION,40.837083018,-73.91928274,0
6638,16793,2022101,0.0,25Q670,561.660288139,0.0,6713.26434905,6,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888883591,0.763888895512,28008,3849,DELICATESSEN,40.837039894,-73.917985501,0
6639,18159,2022101,1.0,03M479,867.97198736,0.0,2856.03857612,6,1306,Exceeding Target,0.526,0.138,0.218,0.076,0.642419576645,0.24042879045,28008,3849,CONVENIENCE/GAS,40.840051633,-73.917765215,1
6640,20152,2022101,1.0,21K540,2602.41639259,0.0,1938.23734977,6,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168535709,0.773033678532,28008,3849,GAS STATION,40.839156105,-73.916892753,1
6641,11670,2022101,0.0,28Q687,2878.32556794,0.0,3234.25703825,6,434,Exceeding Target,0.069,0.051,0.104,0.765,0.43548387289,0.642857134342,28008,3849,GROCERY SUPERMARKET,40.839883796,-73.916860761,0
6642,15485,2022101,0.0,06M348,1610.15489434,0.0,1436.75234406,6,390,Approaching Target,0.008,0.041,0.941,0.005,0.436842113733,1.0,28008,3849,GROCERY SUPERMARKET,40.839156105,-73.916892753,0
6643,19163,2038301,0.0,07X334,2278.26602693,0.0,1272.01333943,5,470,Approaching Target,0.021,0.121,0.794,0.053,0.431914895773,0.897872328758,25508,4797,GAS STATION,40.858683855,-73.897432479,0
6644,13404,2038301,0.0,21K337,3509.98391901,0.0,848.839453879,5,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065560579,0.846994519234,25508,4797,GROCERY SUPERMARKET,40.858703669,-73.898951169,0
6645,10728,2038301,0.0,31R605,9201.40573668,0.0,38546.3358821,5,1279,Exceeding Target,0.511,0.015,0.045,0.425,0.431587189436,0.363565295935,25508,4797,GROCERY SUPERMARKET,40.85756528,-73.899627182,0
6646,20150,2038301,0.0,26Q430,413.300010221,0.0,10025.3460425,5,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889217,0.724877595901,25508,4797,CONVENIENCE STORE,40.85762555,-73.899600372,0
6647,13612,2038301,0.0,31R080,9108.19845159,0.0,11889.3462607,5,469,Meeting Target,0.446,0.232,0.211,0.07,0.475187957287,0.474436104298,25508,4797,GROCERY SUPERMARKET,40.857245402,-73.899341156,0
6648,13924,2038302,0.0,84M351,1925.91142595,1.0,501.993474678,5,65,,0.0,0.8,0.2,0.0,0.517948746681,0.686324775219,17839,6106,DELICATESSEN,40.854267648,-73.898488453,0
6649,16460,2038302,0.0,18K569,2341.7259795,1.0,5289.29422965,5,357,Meeting Target,0.003,0.913,0.073,0.008,0.414565831423,0.708683490753,17839,6106,GROCERY SUPERMARKET,40.855753703,-73.895862505,0
6650,16172,2038302,0.0,17K382,2686.1790897,1.0,641.714940233,5,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286016703,0.791574299335,17839,6106,CONVENIENCE STORE,40.856162805,-73.895611915,0
6651,17312,2038302,0.0,02M615,1717.31834319,0.0,205.559043984,5,435,Meeting Target,0.037,0.264,0.572,0.103,0.37701150775,0.85977011919,17839,6106,GROCERY SUPERMARKET,40.858117405,-73.896428954,0
6652,18409,2038302,0.0,09X227,1167.0503035,0.0,368.271846559,5,395,Approaching Target,0.005,0.243,0.734,0.01,0.460759490728,1.0,17839,6106,STAND,40.858397203,-73.894150176,0
6653,948,4155101,0.0,06M552,313.54230512,0.0,809.764253003,2,503,Meeting Target,0.0,0.0,1.0,0.0,0.534791231155,0.910536766052,57104,1806,CONVENIENCE STORE,40.759245985,-73.712783257,0
6654,11921,4155101,0.0,02M600,809.84733148,0.0,280.455431543,2,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.933815360069,0.813681840897,57104,1806,GROCERY SUPERMARKET,40.759252309,-73.712834121,0
6655,18498,2014702,0.0,08X293,4001.49236714,3.0,828.048305484,3,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835316,1.0,15625,5110,GROCERY SUPERMARKET,40.835131915,-73.903403508,0
6656,13862,2014702,0.0,25Q240,5254.74835591,3.0,6872.38035689,3,410,,0.122,0.137,0.524,0.176,0.514634132385,0.734146356583,15625,5110,GROCERY SUPERMARKET,40.835131915,-73.903403508,0
6657,13201,2014702,0.0,09X517,1256.25269562,3.0,2000.89552268,3,420,Approaching Target,0.024,0.448,0.512,0.005,0.454761892557,0.835714280605,15625,5110,CONVENIENCE STORE,40.835131915,-73.903403508,0
6658,11138,2016900,1.0,28Q157,1053.02557933,3.0,2723.87584552,4,99,,0.303,0.222,0.293,0.162,0.48507463932,0.478855729103,23355,1663,GROCERY SUPERMARKET,40.836191941,-73.902665959,1
6659,19765,2016900,0.0,20K445,1307.10781655,2.0,719.877586586,4,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072308,0.729805827141,23355,1663,GAS STATION,40.836395547,-73.90251529,0
6660,14163,2016900,0.0,10X237,936.295122956,3.0,1927.36198169,4,570,Approaching Target,0.032,0.342,0.575,0.033,0.810526311398,1.0,23355,1663,GROCERY SUPERMARKET,40.83777418,-73.903231009,0
6661,14587,2016900,0.0,27Q400,4300.65414108,4.0,8209.29553755,4,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034252,0.738562107086,23355,1663,CONVENIENCE STORE,40.837890733,-73.90137548,0
6662,10145,4077500,0.0,15K667,2382.79603639,0.0,2458.49505875,4,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053137,0.786910176277,46944,2273,GROCERY SUPERMARKET,40.707476834,-73.835820035,0
6663,17313,4077500,1.0,24Q600,2160.91965354,0.0,773.343713025,4,1575,Approaching Target,0.072,0.056,0.757,0.112,0.377777785063,0.811428546906,46944,2273,GROCERY SUPERMARKET,40.70695724,-73.834473755,1
6664,18120,4077500,0.0,07X334,623.036677058,0.0,922.427842668,4,470,Approaching Target,0.021,0.121,0.794,0.053,0.431914895773,0.897872328758,46944,2273,GROCERY SUPERMARKET,40.709285514,-73.829843014,0
6665,14709,4077500,0.0,13K412,913.019853417,0.0,1867.18648647,4,379,Approaching Target,0.003,0.789,0.182,0.011,0.5751978755,0.799472272396,46944,2273,DELICATESSEN,40.70695724,-73.834473755,0
6666,10453,4009800,3.0,02M298,1447.49043606,0.0,928.348382153,2,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385021,0.797071158886,43150,2688,GROCERY SUPERMARKET,40.684717457,-73.831237157,1
6667,15387,4009800,0.0,09X505,1465.82216429,0.0,26.3220613869,2,486,Meeting Target,0.01,0.245,0.704,0.019,0.549222826958,0.901554405689,43150,2688,PHARMACY,40.685767603,-73.827671789,0
6668,18479,4011000,0.0,13K670,1164.31419848,0.0,2187.42024031,5,916,Approaching Target,0.008,0.854,0.087,0.036,0.562227070332,0.545851528645,46454,3075,GROCERY SUPERMARKET,40.687587476,-73.834236307,0
6669,17659,4011000,0.0,10X437,1363.0083183,0.0,2926.07916472,5,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123994827,0.875989437103,46454,3075,GROCERY SUPERMARKET,40.687821174,-73.833420951,0
6670,11728,4011000,0.0,32K545,1830.51996969,0.0,148.810943727,5,520,Meeting Target,0.006,0.087,0.896,0.006,0.453846156597,0.940384626389,46454,3075,GROCERY SUPERMARKET,40.687635275,-73.834271053,0
6671,12116,4011000,0.0,23K644,2786.05071966,0.0,769.648086692,5,339,Meeting Target,0.009,0.879,0.097,0.003,0.0,0.729272425175,46454,3075,GROCERY SUPERMARKET,40.68685388,-73.83680258,0
6672,12563,4011000,18.0,32K168,3693.20811439,0.0,712.411294227,5,268,Meeting Target,0.049,0.511,0.399,0.026,0.373134315014,0.910447776318,46454,3075,GROCERY SUPERMARKET,40.687494395,-73.834769759,1
6673,10958,4070300,0.0,84M351,381.890376543,0.0,92.9296926566,1,65,,0.0,0.8,0.2,0.0,0.517948746681,0.686324775219,68393,2010,GROCERY SUPERMARKET,40.71467517,-73.859740284,0
