BoroCT2010,n_report,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,class
4075701,0,3383.680309,0,5083.066864,4,1001,Exceeding Target,0.36,0.02,0.431,0.173,0.522477508,0.675324678,75323,4678,DELICATESSEN,40.71487307,-73.83150854,1
4075701,0,2014.654845,0,206.6543648,4,828,Exceeding Target,0.359,0.139,0.339,0.112,0.678743958,0.408212572,75323,4678,DELICATESSEN,40.71928148,-73.8385093,1
4075701,0,8749.110729,0,10104.27858,4,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,75323,4678,CONVENIENCE STORE,40.71769739,-73.83531097,1
4075701,0,1998.653641,0,1085.953255,4,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.93381536,0.813681841,75323,4678,GROCERY SUPERMARKET,40.71483349,-73.83145466,1
2006200,0,2609.558668,0,884.0547147,9,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,20952,6585,CONVENIENCE STORE,40.82932142,-73.8754015,1
2006200,0,684.1307422,0,2071.292455,9,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,20952,6585,GROCERY SUPERMARKET,40.82943596,-73.87483666,1
2006200,0,2047.532577,0,831.2003764,9,304,Meeting Target,0.099,0.727,0.135,0.03,1,0.80252099,20952,6585,GROCERY SUPERMARKET,40.8294482,-73.8750599,1
2006200,0,2098.354066,2,911.2539422,9,341,Approaching Target,0.006,0.199,0.765,0.012,0.436950147,0.838709652,20952,6585,TOBACCO RETAIL,40.82968887,-73.8755659,1
2006200,2,1092.079051,0,188.6212522,9,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385,0.797071159,20952,6585,GROCERY SUPERMARKET,40.82974715,-73.87387704,2
2006200,0,3917.641779,2,738.4567224,9,289,,0.014,0.277,0.682,0.003,0.48788926,0.799307942,20952,6585,GROCERY SUPERMARKET,40.83180781,-73.87500411,1
2006200,0,5684.944702,2,6246.289115,9,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889,0.724877596,20952,6585,DELICATESSEN,40.83120873,-73.87496565,1
2006200,5,2230.271337,2,140.1961323,9,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,20952,6585,GROCERY SUPERMARKET,40.83102924,-73.87492602,3
2006200,0,2577.776933,2,386.491349,9,128,,0.016,0.117,0.578,0.008,0.6015625,0.546875,20952,6585,CONVENIENCE STORE,40.83102924,-73.87492602,1
1001300,0,2010.071718,3,340.8165251,19,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,111220,4479,DELICATESSEN,40.70520876,-74.01385137,1
1001300,0,2746.471426,3,1324.218972,19,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,111220,4479,GROCERY SUPERMARKET,40.70520876,-74.01385137,1
1001300,0,511.8452278,3,84.14855674,19,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,111220,4479,PHARMACY,40.70540102,-74.01368514,1
1001300,0,1514.004392,2,68.40257221,19,475,Exceeding Target,0.269,0.099,0.225,0.352,0.307368428,0.431578934,111220,4479,GROCERY SUPERMARKET,40.70805776,-74.01358647,1
1001300,0,1323.01981,4,1214.837896,19,655,Exceeding Target,0.31,0.119,0.179,0.359,0.504848838,0.266970903,111220,4479,DELICATESSEN,40.70758873,-74.01313734,1
1001300,0,2265.572053,5,749.8735728,19,208,Approaching Target,0.029,0.567,0.337,0.005,0.51692307,0.738461554,111220,4479,GROCERY SUPERMARKET,40.70686081,-74.01259384,1
1001300,0,2770.182605,5,1657.740116,19,573,Exceeding Target,0.044,0.302,0.607,0.033,0.2478185,0.818499148,111220,4479,GROCERY SUPERMARKET,40.70686081,-74.01259384,1
1001300,0,2182.810585,5,1140.942323,19,386,Meeting Target,0.083,0.21,0.554,0.122,0.493353039,0.689807951,111220,4479,GROCERY SUPERMARKET,40.70686081,-74.01259384,1
1001300,0,4566.492762,5,693.8843132,19,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,111220,4479,STAND,40.70686081,-74.01259384,1
1001300,0,714.4404946,5,1335.913932,19,650,Approaching Target,0.012,0.708,0.238,0.025,0.386153847,0.781538486,111220,4479,CONVENIENCE STORE,40.70686081,-74.01259384,1
1001300,0,956.1370275,2,565.59821,19,225,,0.004,0.093,0.884,0,0.48644793,0.6932953,111220,4479,GROCERY SUPERMARKET,40.71126249,-74.01060347,1
1001300,0,2893.379283,0,2016.887363,19,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,111220,4479,STAND,40.71199677,-74.00994961,1
1001300,0,3572.157638,3,380.7584647,19,596,Exceeding Target,0.047,0.681,0.109,0.072,0.644295275,0.67281878,111220,4479,STAND,40.70619125,-74.01303478,1
1001300,0,210.7781018,1,65.59971293,19,913,Meeting Target,0.02,0.353,0.582,0.035,0.31215772,0.732749164,111220,4479,TOBACCO RETAIL,40.70493476,-74.01632789,1
1001300,0,875.7506299,1,409.2337054,19,206,,0.019,0.471,0.466,0.015,0.490291268,0.776699007,111220,4479,GAS STATION,40.70493476,-74.01632789,1
1001300,0,1928.762032,2,465.4431446,19,140,,0.329,0.164,0.186,0.171,0.505415142,0.176895306,111220,4479,DELICATESSEN,40.70989239,-74.01011394,1
1001300,0,3645.660945,2,7051.504141,19,175,,0.034,0.371,0.28,0.251,0.474285722,0.582857132,111220,4479,GAS STATION,40.70790692,-74.01331217,1
1001300,0,504.8365102,2,856.5343541,19,527,Exceeding Target,0.491,0.055,0.154,0.243,0.559772313,0.309297919,111220,4479,DELICATESSEN,40.70944659,-74.01110815,1
1001300,1,2045.568691,2,2258.630192,19,175,,0.034,0.371,0.28,0.251,0.474285722,0.582857132,111220,4479,DELICATESSEN,40.71046798,-74.00965596,2
3096000,0,1736.763378,0,716.1029982,3,140,,0.329,0.164,0.186,0.171,0.505415142,0.176895306,0,0,DELICATESSEN,40.64073255,-73.91903914,1
3096000,0,3179.021386,0,676.0170792,3,2070,Meeting Target,0.022,0.51,0.426,0.029,0.411111116,0.665700495,0,0,RESTAURANT/ATUPA,40.64783647,-73.915074,1
3096000,0,3086.336087,0,5121.239604,3,405,Meeting Target,0.01,0.77,0.099,0.062,0.530864179,0.693827152,0,0,GROCERY SUPERMARKET,40.64073255,-73.91903914,1
3096200,0,1221.396205,0,9733.743117,4,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889,0.724877596,63705,1717,CONVENIENCE STORE,40.64410793,-73.90817987,1
3096200,0,2274.31527,0,1071.535635,4,357,Meeting Target,0.031,0.669,0.232,0.025,0.655462205,0.728291333,63705,1717,TOBACCO RETAIL,40.64410793,-73.90817987,1
3096200,0,1420.250052,0,1254.252358,4,3885,Approaching Target,0.279,0.225,0.211,0.257,0.587387383,0.60540539,63705,1717,GROCERY SUPERMARKET,40.64444827,-73.91072073,1
3096200,0,2839.821195,0,829.3407202,4,234,Meeting Target,0.009,0.607,0.376,0.009,0.398706883,0.799568951,63705,1717,GROCERY SUPERMARKET,40.64572569,-73.90981628,1
4077300,2,3132.6551,0,935.0280761,1,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,62197,2234,CONVENIENCE STORE,40.71356014,-73.83035634,2
4013400,0,2124.474006,0,20.49098218,2,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,57985,5474,GROCERY SUPERMARKET,40.7074792,-73.83596405,1
4013400,0,2039.704865,0,3387.276302,2,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,57985,5474,GROCERY SUPERMARKET,40.70750264,-73.83602264,1
4024300,0,2233.950064,0,8646.465795,7,1133,Exceeding Target,0.217,0.057,0.122,0.585,0.68843776,0.545454562,53241,5440,GROCERY SUPERMARKET,40.73941837,-73.90010201,1
4024300,0,1157.001555,0,3679.860094,7,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,53241,5440,GAS STATION,40.74051389,-73.8984057,1
4024300,0,4555.149413,0,899.9100527,7,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,53241,5440,GROCERY SUPERMARKET,40.74051389,-73.8984057,1
4024300,0,1415.055339,0,39.12157062,7,500,Approaching Target,0.01,0.556,0.408,0.01,0.372000009,0.779999971,53241,5440,CONVENIENCE STORE,40.73531211,-73.89605715,1
4024300,0,3742.803945,0,700.77333,7,3834,Meeting Target,0.295,0.09,0.337,0.249,0.515127778,0.613458514,53241,5440,TOBACCO RETAIL,40.73679234,-73.89600703,1
4024300,0,681.4768847,0,1115.985664,7,520,Meeting Target,0.006,0.087,0.896,0.006,0.453846157,0.940384626,53241,5440,DELICATESSEN,40.73679234,-73.89600703,1
4024300,0,2453.5454,0,838.6938317,7,318,Meeting Target,0.038,0.214,0.704,0.025,0.619496882,0.78930819,53241,5440,CONVENIENCE STORE,40.73686227,-73.8989873,1
4051500,0,4332.020882,0,6588.366177,2,1731,Approaching Target,0.189,0.055,0.645,0.096,0.42403236,0.68110919,57287,2852,OTHER,40.73161853,-73.90009456,1
4051500,0,647.0863962,0,468.8358677,2,404,Exceeding Target,0.017,0.267,0.644,0.045,0.509900987,0.853960395,57287,2852,PHARMACY,40.73013851,-73.90019438,1
4071100,1,1089.705723,0,817.5950232,8,366,Approaching Target,0.279,0.06,0.292,0.366,0.336065561,0.846994519,67926,5272,DELICATESSEN,40.72087698,-73.84665134,2
4071100,0,1315.07089,0,48.50294352,8,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,67926,5272,GROCERY SUPERMARKET,40.71965364,-73.84514066,1
4071100,0,662.0829486,0,2351.811551,8,418,Meeting Target,0.002,0.356,0.634,0.002,0.325358838,0.904306233,67926,5272,PHARMACY,40.72135368,-73.85175988,1
4071100,0,3117.313312,0,28314.26418,8,2876,Approaching Target,0.51,0.121,0.289,0.068,0.48400557,0.567454815,67926,5272,PHARMACY,40.72052386,-73.84460327,1
4071100,0,2209.524823,0,328.7912872,8,456,Meeting Target,0.18,0.232,0.493,0.072,0.567982435,0.581140339,67926,5272,RESTAURANT/ATUPA,40.72139133,-73.85499562,1
4071100,0,1725.308672,0,675.3442361,8,456,Meeting Target,0.18,0.232,0.493,0.072,0.567982435,0.581140339,67926,5272,GROCERY SUPERMARKET,40.72225834,-73.85060749,1
4071100,0,1637.535455,0,91.11334403,8,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,67926,5272,GROCERY SUPERMARKET,40.72047239,-73.84553885,1
4071100,0,4021.73853,0,14451.78816,8,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034,0.738562107,67926,5272,CONVENIENCE STORE,40.72151721,-73.84484942,1
4071305,1,1278.050178,0,934.4147461,2,186,Meeting Target,0.065,0.269,0.634,0.016,0.65053761,0.833333313,73333,4871,PHARMACY,40.72599245,-73.85193224,2
4071305,0,568.6413103,0,79.30020031,2,527,Exceeding Target,0.491,0.055,0.154,0.243,0.559772313,0.309297919,73333,4871,CONVENIENCE STORE,40.7252081,-73.85094167,1
4038100,0,2210.42592,0,467.6349631,6,435,Meeting Target,0.037,0.264,0.572,0.103,0.377011508,0.859770119,40237,6808,GAS STATION,40.75394317,-73.85919948,1
4038100,0,2986.210434,0,1249.10308,6,387,Approaching Target,0.036,0.129,0.814,0.005,0.461414784,1,40237,6808,GROCERY SUPERMARKET,40.75395832,-73.86105034,1
4038100,0,3551.031646,0,470.8827347,6,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,40237,6808,PHARMACY,40.75715762,-73.86083308,1
4038100,0,6323.858746,0,244.0251579,6,3834,Meeting Target,0.295,0.09,0.337,0.249,0.515127778,0.613458514,40237,6808,GROCERY SUPERMARKET,40.75715762,-73.86083308,1
4038100,0,4337.72727,0,2098.163518,6,417,Meeting Target,0.024,0.444,0.47,0.053,0.393285364,0.705035985,40237,6808,GROCERY SUPERMARKET,40.75791298,-73.85836845,1
4038100,0,1596.849551,0,601.1071627,6,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225,0.584487557,40237,6808,GROCERY SUPERMARKET,40.75453526,-73.86036501,1
4038302,0,1446.240497,0,2336.129326,1,281,Approaching Target,0.007,0.626,0.342,0.018,0.501018345,0.71079427,97500,56,PHARMACY,40.74728401,-73.84469617,1
4084000,2,700.67696,0,706.744748,6,337,Meeting Target,0.012,0.163,0.769,0.03,0.521153867,0.794230759,59464,6478,GROCERY SUPERMARKET,40.67695384,-73.82435585,2
4084000,1,1424.904903,0,1188.772021,6,545,Exceeding Target,0.204,0.158,0.536,0.062,0.513761461,0.616513789,59464,6478,DELICATESSEN,40.67646315,-73.82127301,2
4084000,0,2082.778113,1,77.66275161,6,286,Meeting Target,0.014,0.294,0.654,0.035,0.5,0.789682567,59464,6478,GROCERY SUPERMARKET,40.67605288,-73.81883588,1
4084000,0,1506.867801,0,94.22203045,6,379,Approaching Target,0.003,0.789,0.182,0.011,0.575197876,0.799472272,59464,6478,GROCERY SUPERMARKET,40.67532326,-73.81275296,1
4084000,2,4221.621622,1,23364.01979,6,2876,Approaching Target,0.51,0.121,0.289,0.068,0.48400557,0.567454815,59464,6478,STAND,40.67542349,-73.8136749,2
4084000,0,3677.791914,1,1902.507211,6,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,59464,6478,DELICATESSEN,40.67600349,-73.81855399,1
3061004,0,2341.189212,0,726.9499637,5,211,Meeting Target,0.118,0.137,0.555,0.19,0.47950089,0.358288765,22574,6447,GROCERY SUPERMARKET,40.58011197,-73.95755421,1
3061004,0,2121.017717,0,3354.821339,5,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,22574,6447,GROCERY SUPERMARKET,40.57821798,-73.95755304,1
3061004,0,3398.188965,0,817.6103674,5,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,22574,6447,GAS STATION,40.5777168,-73.95583155,1
3061004,0,1338.529431,0,941.3567411,5,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,22574,6447,DELICATESSEN,40.57758743,-73.95542244,1
3061004,0,1364.418838,0,199.0533087,5,191,,0.11,0.319,0.429,0.099,0.528795838,0.801047146,22574,6447,TOBACCO RETAIL,40.57780905,-73.95612595,1
3060800,0,2613.434098,0,744.6448988,3,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,51250,3574,DELICATESSEN,40.58376825,-73.94469953,1
3060800,0,1496.413452,0,620.9361043,3,828,Exceeding Target,0.359,0.139,0.339,0.112,0.678743958,0.408212572,51250,3574,GROCERY SUPERMARKET,40.58344773,-73.95067289,1
3060800,0,681.3472644,0,268.2753253,3,300,Exceeding Target,0.34,0.02,0.183,0.423,0.549382687,0.401234567,51250,3574,GROCERY SUPERMARKET,40.58276957,-73.95594775,1
3061003,0,2173.317543,1,1473.549908,4,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,32039,1984,GAS STATION,40.58255376,-73.95994472,1
3061003,0,3258.967106,1,920.2136609,4,1314,Meeting Target,0.065,0.09,0.769,0.072,0.457382053,0.786910176,32039,1984,DELICATESSEN,40.58281368,-73.95997502,1
3061003,0,1780.769947,0,42.45246911,4,195,,0.021,0.185,0.759,0.021,0.420512825,0.86153847,32039,1984,GROCERY SUPERMARKET,40.57887301,-73.95966499,1
3061003,4,1880.326267,0,838.1837377,4,339,Meeting Target,0.009,0.879,0.097,0.003,0,0.729272425,32039,1984,GROCERY SUPERMARKET,40.58183346,-73.9598946,3
1012900,0,2868.72219,1,371.0159368,11,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,76082,6038,DELICATESSEN,40.76358999,-73.99703209,1
1012900,0,1958.705913,0,10502.17339,11,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034,0.738562107,76082,6038,CONVENIENCE STORE,40.76391664,-73.99766955,1
1012900,0,4292.188395,5,1451.890534,11,289,,0.014,0.277,0.682,0.003,0.48788926,0.799307942,76082,6038,GROCERY SUPERMARKET,40.76489685,-73.99612988,1
1012900,0,992.6659154,5,1930.935384,11,1608,Exceeding Target,0.046,0.207,0.542,0.183,0.496890545,0.803482592,76082,6038,GROCERY SUPERMARKET,40.76516274,-73.99511495,1
1012900,0,2962.975257,1,14245.24693,11,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,76082,6038,GROCERY SUPERMARKET,40.76042936,-73.99492704,1
1012900,0,337.3245924,1,277.2621712,11,498,Meeting Target,0.008,0.683,0.283,0.014,0.70080322,0.837349415,76082,6038,DELICATESSEN,40.76049696,-73.99745975,1
1012900,0,5676.60614,1,20240.63327,11,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,76082,6038,GROCERY SUPERMARKET,40.76159006,-73.99423689,1
1012900,0,2534.46458,1,1440.532693,11,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044,0.707722366,76082,6038,DELICATESSEN,40.76170506,-73.99436823,1
1012900,0,1754.387304,9,900.2813377,11,245,Approaching Target,0.02,0.898,0.057,0.004,0.438356161,0.708904088,76082,6038,GROCERY SUPERMARKET,40.76283136,-73.99327002,1
1012900,0,2567.831829,9,738.5604077,11,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,76082,6038,GROCERY SUPERMARKET,40.76293876,-73.99310765,1
1012900,0,1401.981311,1,251.7607382,11,78,,0.013,0.397,0.564,0.013,1,0.872340441,76082,6038,GROCERY SUPERMARKET,40.76049696,-73.99745975,1
1013500,0,3635.34695,8,1627.904429,9,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,33654,6596,GROCERY SUPERMARKET,40.76581723,-73.99100702,1
1013500,0,1557.915957,8,334.8412993,9,492,Meeting Target,0.006,0.293,0.693,0.004,0.453252047,1,33654,6596,GROCERY SUPERMARKET,40.76587504,-73.9909649,1
1013500,0,1854.237885,8,1370.088951,9,1731,Approaching Target,0.189,0.055,0.645,0.096,0.42403236,0.68110919,33654,6596,DELICATESSEN,40.76587504,-73.9909649,1
1013500,1,4458.400416,5,15615.16448,9,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,33654,6596,DELICATESSEN,40.76662884,-73.994117,2
1013500,0,2222.347476,0,651.2609669,9,3177,Approaching Target,0.189,0.117,0.303,0.385,0.435001582,0.76046586,33654,6596,GROCERY SUPERMARKET,40.76876952,-73.99247671,1
1013500,0,3291.307513,1,32540.52225,9,1279,Exceeding Target,0.511,0.015,0.045,0.425,0.431587189,0.363565296,33654,6596,PHARMACY,40.76939985,-73.98839039,1
1013500,0,5394.218681,1,1230.499818,9,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888391,0.742306113,33654,6596,GROCERY SUPERMARKET,40.76948439,-73.98951197,1
1013500,0,930.2935965,0,1349.95782,9,470,Approaching Target,0.021,0.121,0.794,0.053,0.431914896,0.897872329,33654,6596,GROCERY SUPERMARKET,40.7701266,-73.99089896,1
1013500,0,1306.86026,0,663.8427991,9,520,Meeting Target,0.006,0.087,0.896,0.006,0.453846157,0.940384626,33654,6596,GAS STATION,40.77014991,-73.99155632,1
3029200,0,1027.489774,0,2145.964571,3,362,Approaching Target,0.011,0.265,0.702,0.014,0.463541657,1,25104,2539,DISCOUNT STORE,40.59873487,-73.99757281,1
3029200,0,1230.855373,0,209.9586702,3,339,Meeting Target,0.009,0.879,0.097,0.003,0,0.729272425,25104,2539,DELICATESSEN,40.59868708,-73.99760777,1
3029200,0,548.1726661,0,320.6025662,3,650,Approaching Target,0.012,0.708,0.238,0.025,0.386153847,0.781538486,25104,2539,CONVENIENCE STORE,40.59964632,-73.99899709,1
3029400,0,1282.221427,0,465.4613102,3,272,Approaching Target,0.018,0.423,0.522,0.033,0.610294104,0.900735319,29871,2321,GROCERY SUPERMARKET,40.59821854,-73.99760894,1
3029400,0,934.1838814,0,877.8164449,3,664,Exceeding Target,0.134,0.172,0.14,0.402,0.454819292,0.557228923,29871,2321,GROCERY SUPERMARKET,40.59852106,-73.99731929,1
3029400,0,618.2373695,0,9805.700114,3,4289,Meeting Target,0.153,0.069,0.227,0.543,0.503613889,0.724877596,29871,2321,GROCERY SUPERMARKET,40.59741315,-73.99611239,1
5027900,0,1609.622569,0,861.1698803,2,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385,0.797071159,84398,2137,GROCERY SUPERMARKET,40.57306749,-74.1361839,1
5027900,0,1184.502941,0,460.4549979,2,589,Meeting Target,0.042,0.643,0.255,0.031,0.52461797,0.845500827,84398,2137,GROCERY SUPERMARKET,40.57523654,-74.12779323,1
5020801,0,3833.195335,0,340.0846671,5,2070,Meeting Target,0.022,0.51,0.426,0.029,0.411111116,0.665700495,68855,8977,CONVENIENCE STORE,40.54249693,-74.20825683,1
5020801,0,2366.346706,0,1488.608834,5,77,Approaching Target,0,0.844,0.156,0,0.519480526,0.805194795,68855,8977,CONVENIENCE/GAS,40.54259228,-74.20829781,1
5020801,0,665.8932536,0,775.7637387,5,924,Approaching Target,0.024,0.683,0.224,0.028,0.733766258,0.739177465,68855,8977,CONVENIENCE STORE,40.5426428,-74.20831153,1
5020801,0,4650.07842,0,6908.976804,5,405,Meeting Target,0.01,0.77,0.099,0.062,0.530864179,0.693827152,68855,8977,GROCERY SUPERMARKET,40.55132399,-74.21179545,1
5020801,0,3735.30016,0,961.0098818,5,417,Meeting Target,0.024,0.444,0.47,0.053,0.393285364,0.705035985,68855,8977,DISCOUNT STORE,40.55139963,-74.21182388,1
3044900,0,569.0441309,0,4389.056734,2,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964,0.766505659,23385,2932,CONVENIENCE STORE,40.71372925,-73.93354106,1
3044900,0,2029.969835,0,4455.33011,2,361,Exceeding Target,0.044,0.136,0.213,0.593,0.48017621,0.823788524,23385,2932,GROCERY SUPERMARKET,40.7230169,-73.93910148,1
3058900,0,3206.317187,0,785.6803098,2,498,Meeting Target,0.008,0.683,0.283,0.014,0.70080322,0.837349415,88971,1904,GROCERY SUPERMARKET,40.72576417,-73.94322275,1
3058900,0,1927.745768,0,653.3086125,2,247,,0.097,0.441,0.324,0.089,0.451282054,0.811538458,88971,1904,GROCERY SUPERMARKET,40.72587828,-73.94193256,1
4058100,2,2894.129208,0,2047.999826,1,413,Meeting Target,0.012,0.806,0.131,0.036,0.661016941,0.89104116,48370,2662,CONVENIENCE/GAS,40.70401002,-73.89567414,2
4057700,0,2236.290384,0,74.52575828,10,281,Approaching Target,0.007,0.626,0.342,0.018,0.501018345,0.71079427,46708,3625,GROCERY SUPERMARKET,40.69797773,-73.89187638,1
4057700,0,3714.013507,0,199.0910725,10,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,46708,3625,TOBACCO RETAIL,40.69839733,-73.89004649,1
4057700,0,1992.17388,0,648.3433812,10,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,46708,3625,DELICATESSEN,40.69878771,-73.88834882,1
4057700,1,6140.303764,0,18921.16602,10,485,Meeting Target,0.012,0.814,0.091,0.039,0.459793806,0.71752578,46708,3625,GROCERY SUPERMARKET,40.70100346,-73.89166892,2
4057700,0,2303.746422,0,467.2577725,10,554,Exceeding Target,0.621,0.04,0.085,0.215,0.592057765,0.207581222,46708,3625,PHARMACY,40.70105358,-73.89090899,1
4057700,0,1676.174379,0,727.2639705,10,528,Meeting Target,0.045,0.112,0.811,0.03,0.492753625,0.908902705,46708,3625,DELICATESSEN,40.70111302,-73.89036818,1
4057700,0,4107.258412,0,534.0633744,10,234,Meeting Target,0.009,0.607,0.376,0.009,0.398706883,0.799568951,46708,3625,PHARMACY,40.70111302,-73.89036818,1
4057700,0,1908.866722,0,456.171143,10,478,Meeting Target,0.015,0.318,0.513,0.098,0.598326385,0.797071159,46708,3625,DELICATESSEN,40.70113243,-73.89070029,1
4057700,4,3113.709009,0,835.5442222,10,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,46708,3625,GROCERY SUPERMARKET,40.70135778,-73.88826206,3
